Round,Company Name,Product Number,Service Area Name,Eligibility Points,Bid Quantity,Bid Price ($),Price Point (%),Selection Number
11,TELUS,4-091-0,Wallaceburg,5,10,43000,,0.741062678
11,TELUS,4-092-0,Sarnia,20,10,170000,,0.299155007
11,TELUS,4-093-0,Strathroy,8,10,27000,,0.900408288
11,TELUS,4-094-0,Barrie,80,10,252000,,0.237512851
11,TELUS,4-095-0,Midland,8,10,31000,,0.750393236
11,TELUS,4-096-0,Gravenhurst / Bracebridge,10,10,36000,,0.160147902
11,TELUS,4-097-1,North Bay,2,10,7700,,0.406170465
11,TELUS,4-098-1,Parry Sound,3,10,9900,,0.038322786
11,TELUS,4-099-0,Elliot Lake,5,10,17000,,0.542780471
11,TELUS,4-100-0,Sudbury,40,10,141000,,0.004971214
11,TELUS,4-101-0,Kirkland Lake,6,10,19000,,0.935469264
11,TELUS,4-102-0,Timmins,7,10,27000,,0.298931946
11,TELUS,4-103-0,Kapuskasing,6,1,21000,,0.13407272
11,TELUS,4-103-1,Kapuskasing,5,9,16000,,0.274255937
11,TELUS,4-104-1,Kenora / Sioux Lookout,1,10,4400,,0.22282554
11,TELUS,4-105-1,Iron Bridge,2,10,6600,,0.227321131
11,TELUS,4-106-0,Sault Ste. Marie,10,10,46000,,0.411652197
11,TELUS,4-107-1,Marathon,1,10,3300,,0.87911422
11,TELUS,4-108-1,Thunder Bay,1,10,2200,,0.251533765
11,TELUS,4-109-1,Fort Frances,1,10,1100,,0.414260803
11,TELUS,4-110-0,Steinbach,10,10,41000,,0.054126912
11,TELUS,4-111-0,Winnipeg,180,5,594000,,0.371804204
11,TELUS,4-112-1,Lac du Bonnet,7,10,24000,,0.67268339
11,TELUS,4-113-0,Morden / Winkler,9,10,29000,,0.830914819
11,TELUS,4-114-0,Brandon,20,8,59000,,0.83651859
11,TELUS,4-115-0,Portage la Prairie,4,10,21000,,0.904063545
11,TELUS,4-116-0,Dauphin,10,10,65000,,0.449685812
11,TELUS,4-117-1,Creighton / Flin Flon,1,10,1100,,0.643869345
11,TELUS,4-118-1,Thompson,2,10,6600,,0.335657091
11,TELUS,4-119-0,Estevan,8,8,26000,,0.396936651
11,TELUS,4-120-0,Weyburn,4,8,14000,,0.878270456
11,TELUS,4-121-0,Moose Jaw,9,9,31000,,0.390707478
11,TELUS,4-122-0,Swift Current,8,7,27000,,0.880061842
11,TELUS,4-123-0,Yorkton,10,7,36000,,0.883642725
11,TELUS,4-124-0,Regina,60,10,186000,,0.209216452
11,TELUS,4-125-0,Saskatoon,70,10,219000,,0.076560937
11,TELUS,4-126-0,Watrous,5,8,22000,,0.471729641
11,TELUS,4-127-0,Battleford,20,9,57000,,0.578055475
11,TELUS,4-128-0,Prince Albert,20,8,74000,,0.326439172
11,TELUS,4-129-0,Lloydminster,6,9,21000,,0.990154918
11,TELUS,4-130-1,Northern Saskatchewan,1,10,4400,,0.175931396
11,TELUS,4-131-0,Medicine Hat / Brooks,20,7,61000,,0.465224641
11,TELUS,4-132-0,Lethbridge,40,7,136000,,0.687380068
11,TELUS,4-133-0,Stettler / Oyen / Wainwright,9,8,44000,,0.904609527
11,TELUS,4-134-0,High River,20,8,68000,,0.746952207
11,TELUS,4-135-0,Strathmore,8,8,26000,,0.366285686
11,TELUS,4-136-0,Calgary,470,7,1559000,,0.655690883
11,TELUS,4-137-0,Red Deer,40,7,148000,,0.751524062
11,TELUS,4-138-0,Wetaskiwin / Ponoka,9,8,31000,,0.623945298
11,TELUS,4-139-0,Camrose,7,8,35000,,0.409468033
11,TELUS,4-140-0,Vegreville,3,8,8800,,0.132200475
11,TELUS,4-142-0,Edson / Hinton,8,8,28000,,0.69601617
11,TELUS,4-143-0,Bonnyville,10,7,48000,,0.251000598
11,TELUS,4-144-0,Whitecourt,6,8,19000,,0.216366713
11,TELUS,4-145-0,Barrhead,4,8,14000,,0.060477513
11,TELUS,4-146-0,Fort McMurray,10,7,42000,,0.190699779
11,TELUS,4-147-0,Peace River,10,5,120000,,0.331304018
11,TELUS,4-147-1,Peace River,9,3,31000,,0.278694207
11,TELUS,4-148-0,Grande Prairie,20,8,69000,,0.614654264
11,TELUS,4-149-0,East Kootenay,10,3,35000,,0.655112448
11,TELUS,4-150-0,West Kootenay,10,5,44000,,0.384256143
11,TELUS,4-151-0,Kelowna,80,5,260000,,0.066358988
11,TELUS,4-152-0,Vancouver,2110,7,6971000,,0.957511222
11,TELUS,4-153-0,Hope,4,6,15000,,0.003931716
11,TELUS,4-154-0,Victoria,100,2,328000,,0.769707227
11,TELUS,4-155-0,Nanaimo,40,2,140000,,0.720726781
11,TELUS,4-156-0,Courtenay,20,4,168000,,0.328613927
11,TELUS,4-157-0,Powell River,5,5,43000,,0.175404944
11,TELUS,4-157-1,Powell River,1,1,2200,,0.167219289
11,TELUS,4-158-0,Squamish / Whistler,10,4,42000,,0.183411462
11,TELUS,4-159-0,Merritt,3,4,8800,,0.812800007
11,TELUS,4-160-0,Kamloops,20,7,77000,,0.091938146
11,TELUS,4-161-0,Ashcroft,3,4,27000,,0.244136636
11,TELUS,4-162-0,Salmon Arm,9,7,29000,,0.079894328
11,TELUS,4-163-0,Golden,1,7,3300,,0.72297491
11,TELUS,4-164-0,Williams Lake,7,4,59000,,0.092713832
11,TELUS,4-169-0,Dawson Creek,10,1,97000,,0.374548237
11,TELUS,4-170-0,Yukon,6,1,53000,,0.498001495
11,TELUS,4-170-1,Yukon,1,9,1100,,0.001326209
11,TELUS,4-171-0,Nunavut,6,3,53000,,0.060328002
11,TELUS,4-171-1,Nunavut,1,7,1100,,0.3210474
11,TELUS,4-172-0,Northwest Territories,7,1,63000,,0.924891224
11,TELUS,4-172-1,Northwest Territories,1,9,1500,,0.229120209
11,City West,4-149-0,East Kootenay,10,1,35000,,0.762397635
11,City West,4-150-0,West Kootenay,10,1,44000,,0.13392761
11,City West,4-156-1,Courtenay,4,10,14000,,0.77086621
11,City West,4-157-1,Powell River,1,10,2200,,0.7241687
11,City West,4-165-1,Quesnel / Red Bluff,1,6,1100,,0.058359792
11,City West,4-166-1,Skeena,2,10,5500,,0.85979988
11,City West,4-167-0,Prince George,20,1,53000,,0.412259595
11,City West,4-168-0,Smithers,6,1,57000,,0.852516495
11,City West,4-168-1,Smithers,1,9,3300,,0.464100254
11,City West,4-170-1,Yukon,1,9,1100,,0.589130408
11,City West,4-172-1,Northwest Territories,1,9,1500,,0.27038936
11,Tbaytel,4-104-0,Kenora / Sioux Lookout,10,3,94000,,0.195687017
11,Tbaytel,4-105-1,Iron Bridge,2,8,6600,,0.624171729
11,Tbaytel,4-107-0,Marathon,4,0,41000,100.00%,0.818958432
11,Tbaytel,4-107-1,Marathon,1,5,3300,100.00%,0.198980542
11,Tbaytel,4-108-0,Thunder Bay,30,5,211000,,0.509040777
11,Tbaytel,4-109-1,Fort Frances,1,5,1100,,0.280226557
11,Vidéotron,4-023-0,Matane,20,5,63000,,0.723085433
11,Vidéotron,4-024-0,Mont-Joli,6,2,27000,,0.408640862
11,Vidéotron,4-025-0,Rimouski,10,2,49000,,0.550506418
11,Vidéotron,4-026-0,Rivière-du-Loup,10,4,52000,,0.118449784
11,Vidéotron,4-027-0,La Malbaie,5,4,16000,,0.55372689
11,Vidéotron,4-028-0,Chicoutimi-Jonquière,50,2,312000,,0.338901579
11,Vidéotron,4-029-0,Montmagny,10,2,40000,,0.840145563
11,Vidéotron,4-030-0,Québec,200,5,647000,,0.850491585
11,Vidéotron,4-031-0,Sainte-Marie,9,3,37000,,0.863366823
11,Vidéotron,4-032-0,Saint-Georges,10,3,49000,,0.448520751
11,Vidéotron,4-033-0,Lac-Mégantic,4,8,18000,,0.25639991
11,Vidéotron,4-034-0,Thetford Mines,7,8,37000,,0.935192162
11,Vidéotron,4-035-0,Plessisville,4,2,22000,,0.271177763
11,Vidéotron,4-037-0,Trois-Rivières,60,8,230000,,0.348141654
11,Vidéotron,4-038-0,Louiseville,4,10,17000,,0.563927096
11,Vidéotron,4-039-0,Asbestos,5,4,21000,,0.976479336
11,Vidéotron,4-040-0,Victoriaville,10,10,81000,,0.466977863
11,Vidéotron,4-041-0,Coaticook,2,3,7700,,0.186365298
11,Vidéotron,4-042-0,Sherbrooke,50,4,180000,,0.024724159
11,Vidéotron,4-043-0,Windsor,3,9,30000,,0.288250472
11,Vidéotron,4-044-0,Drummondville,20,8,132000,,0.144686345
11,Vidéotron,4-045-0,Cowansville,5,5,17000,,0.763917768
11,Vidéotron,4-046-0,Farnham,5,3,17000,,0.876344152
11,Vidéotron,4-047-0,Granby,20,3,81000,,0.530379004
11,Vidéotron,4-048-0,St-Hyacinthe,20,9,87000,,0.356756061
11,Vidéotron,4-049-0,Sorel,10,4,33000,,0.782979696
11,Vidéotron,4-050-0,Joliette,30,7,91000,,0.096684443
11,Vidéotron,4-051-0,Montréal,3370,5,11107000,,0.027368824
11,Vidéotron,4-052-0,Sainte-Agathe-des-Monts,10,4,48000,,0.404611563
11,Vidéotron,4-053-0,Hawkesbury,10,2,51000,,0.736320326
11,Vidéotron,4-054-0,Mont-Laurier / Maniwaki,8,5,28000,,0.604588002
11,Vidéotron,4-055-0,Ottawa,480,5,1599000,,0.344418358
11,Vidéotron,4-056-0,Pembroke,10,2,117000,,0.435283151
11,Vidéotron,4-057-0,Arnprior / Renfrew,5,2,22000,,0.389269834
11,Vidéotron,4-058-0,Rouyn-Noranda,7,5,28000,,0.453591654
11,Vidéotron,4-059-0,Notre-Dame-du-Nord,3,5,8800,,0.66007763
11,Vidéotron,4-060-0,La Sarre,3,5,13000,,0.549279602
11,Vidéotron,4-061-0,Amos,4,1,24000,,0.785956535
11,Vidéotron,4-062-0,Val-d'Or,8,5,66000,,0.562650136
11,Vidéotron,4-063-0,Roberval / Saint-Félicien,10,2,46000,,0.837593741
11,Vidéotron,4-064-0,Baie-Comeau,7,4,25000,,0.294382954
11,Vidéotron,4-065-0,Port-Cartier / Sept-Îles,8,1,41000,,0.496580616
11,Vidéotron,4-066-0,Chibougamau,8,1,40000,,0.651169173
11,Vidéotron,4-067-0,Cornwall,10,4,69000,,0.451262937
11,Vidéotron,4-068-0,Brockville,10,8,99000,,0.589771158
11,Vidéotron,4-069-0,Gananoque,2,8,24000,,0.39057403
11,Vidéotron,4-070-0,Kingston,40,8,303000,,0.345610218
11,Vidéotron,4-071-0,Napanee,7,8,65000,,0.605133297
11,Vidéotron,4-072-0,Belleville,30,8,272000,,0.479624847
11,Vidéotron,4-073-0,Cobourg,10,8,94000,,0.982324154
11,Vidéotron,4-074-0,Peterborough,40,8,286000,,0.054948915
11,Vidéotron,4-075-0,Lindsay,8,9,60000,,0.635657794
11,Vidéotron,4-077-0,Toronto,5440,5,19738000,100.00%,0.844360302
11,Vidéotron,4-078-0,Alliston,20,2,178000,,0.886639096
11,Vidéotron,4-079-0,Guelph / Kitchener,150,7,557000,,0.133647069
11,Vidéotron,4-080-0,Fergus,5,8,46000,,0.154212564
11,Vidéotron,4-081-0,Kincardine,30,5,253000,,0.959792936
11,Vidéotron,4-083-0,Fort Erie,5,3,22000,,0.781818139
11,Vidéotron,4-084-0,Niagara / St. Catharines,80,2,493000,,0.985359062
11,Vidéotron,4-085-0,Haldimand / Dunnville,6,6,24000,,0.082778216
11,Vidéotron,4-086-0,London / Woodstock / St. Thomas,150,6,535000,,0.726737032
11,Vidéotron,4-087-0,Brantford,30,4,120000,,0.747775596
11,Vidéotron,4-089-0,Chatham,10,9,97000,,0.586108304
11,Vidéotron,4-090-0,Windsor / Leamington,90,8,685000,,0.4740986
11,Vidéotron,4-091-0,Wallaceburg,5,10,43000,,0.776839144
11,Vidéotron,4-092-0,Sarnia,20,8,170000,,0.112680477
11,Vidéotron,4-094-0,Barrie,80,8,252000,,0.114182009
11,Vidéotron,4-095-0,Midland,8,5,31000,,0.491704072
11,Vidéotron,4-097-0,North Bay,20,5,143000,,0.250302265
11,Vidéotron,4-108-0,Thunder Bay,30,1,211000,100.00%,0.293948643
11,Vidéotron,4-110-0,Steinbach,10,4,41000,,0.855534909
11,Vidéotron,4-111-0,Winnipeg,180,7,594000,,0.703297915
11,Vidéotron,4-114-0,Brandon,20,4,59000,,0.870353173
11,Vidéotron,4-115-0,Portage la Prairie,4,4,21000,100.00%,0.263644897
11,Vidéotron,4-116-0,Dauphin,10,4,65000,,0.409740269
11,Vidéotron,4-131-0,Medicine Hat / Brooks,20,4,61000,,0.284631799
11,Vidéotron,4-132-0,Lethbridge,40,4,136000,,0.063494664
11,Vidéotron,4-133-0,Stettler / Oyen / Wainwright,9,2,44000,,0.001473451
11,Vidéotron,4-134-0,High River,20,4,68000,,0.228992099
11,Vidéotron,4-136-0,Calgary,470,7,1559000,,0.038075137
11,Vidéotron,4-137-0,Red Deer,40,4,148000,,0.40898851
11,Vidéotron,4-139-0,Camrose,7,2,35000,,0.032795865
11,Vidéotron,4-141-0,Edmonton,440,8,1459000,,0.103634767
11,Vidéotron,4-149-0,East Kootenay,10,9,35000,,0.951571752
11,Vidéotron,4-150-0,West Kootenay,10,5,44000,,0.734761601
11,Vidéotron,4-151-0,Kelowna,80,6,260000,,0.917724516
11,Vidéotron,4-152-0,Vancouver,2110,5,6971000,,0.246404431
11,Vidéotron,4-154-0,Victoria,100,5,328000,,0.294354055
11,Vidéotron,4-155-0,Nanaimo,40,5,140000,,0.295694408
11,Vidéotron,4-158-0,Squamish / Whistler,10,5,42000,,0.141562398
11,Vidéotron,4-160-0,Kamloops,20,5,77000,,0.265905849
11,Vidéotron,4-167-0,Prince George,20,9,53000,,0.772281017
11,Sogetel,4-029-0,Montmagny,10,2,36000,0.00%,0.834519847
11,Sogetel,4-030-0,Québec,200,3,647000,,0.946226368
11,Sogetel,4-031-0,Sainte-Marie,9,10,37000,100.00%,0.719852331
11,Sogetel,4-032-0,Saint-Georges,10,10,49000,100.00%,0.91279823
11,Sogetel,4-033-0,Lac-Mégantic,4,3,18000,,0.398463022
11,Sogetel,4-034-0,Thetford Mines,7,3,37000,,0.754064769
11,Sogetel,4-035-0,Plessisville,4,2,22000,,0.223168919
11,Sogetel,4-038-0,Louiseville,4,4,17000,,0.953957373
11,Sogetel,4-039-0,Asbestos,5,3,21000,,0.422139036
11,Sogetel,4-040-0,Victoriaville,10,10,81000,100.00%,0.480318688
11,Sogetel,4-042-0,Sherbrooke,50,3,163000,0.00%,0.420092011
11,Sogetel,4-043-0,Windsor,3,10,30000,,0.322660669
11,Sogetel,4-044-0,Drummondville,20,4,132000,,0.510329589
11,Sogetel,4-047-0,Granby,20,2,81000,,0.567100153
11,Sogetel,4-048-0,St-Hyacinthe,20,0,87000,100.00%,0.078898924
11,Sogetel,4-049-0,Sorel,10,2,33000,,0.614574888
11,Novus,4-152-0,Vancouver,2110,1,6971000,,0.630051626
11,Bell,4-001-0,St. John's,60,3,183000,,0.38446339
11,Bell,4-002-0,Placentia,3,3,9700,,0.676817747
11,Bell,4-003-0,Gander / Grand Falls / Windsor,20,3,91000,,0.62313272
11,Bell,4-004-0,Corner Brook / Stephenville,10,3,49000,,0.555555195
11,Bell,4-005-0,Labrador,5,3,43000,,0.375032922
11,Bell,4-006-0,Charlottetown,20,3,54000,,0.022473197
11,Bell,4-007-0,Summerside,8,3,27000,,0.21656418
11,Bell,4-008-0,Yarmouth,9,3,31000,,0.181311829
11,Bell,4-009-0,Bridgewater / Kentville,20,5,87000,,0.773023677
11,Bell,4-010-0,Halifax,90,1,312000,,0.480123519
11,Bell,4-011-0,Truro,10,5,36000,,0.815923544
11,Bell,4-012-0,Amherst,6,3,19000,,0.194308243
11,Bell,4-013-0,Antigonish / New Glasgow,10,5,44000,,0.002704282
11,Bell,4-014-0,Sydney,20,3,74000,,0.815572614
11,Bell,4-015-0,Saint John,30,5,114000,,0.745359019
11,Bell,4-016-0,St. Stephen,4,5,17000,,0.16636718
11,Bell,4-017-0,Fredericton,40,5,130000,,0.280611666
11,Bell,4-018-0,Moncton,40,5,141000,,0.335938994
11,Bell,4-019-0,Miramichi / Bathurst,30,5,97000,,0.278855662
11,Bell,4-020-0,Grand Falls,4,5,17000,,0.147437227
11,Bell,4-021-0,Edmundston,5,2,18000,,0.596521266
11,Bell,4-022-0,Campbellton,5,5,18000,,0.515087402
11,Bell,4-024-0,Mont-Joli,6,7,27000,,0.449280562
11,Bell,4-025-0,Rimouski,10,7,49000,,0.368028927
11,Bell,4-026-0,Rivière-du-Loup,10,5,52000,,0.062596981
11,Bell,4-027-0,La Malbaie,5,7,16000,,0.464529054
11,Bell,4-028-0,Chicoutimi-Jonquière,50,5,312000,,0.802544357
11,Bell,4-029-0,Montmagny,10,7,40000,,0.351714438
11,Bell,4-030-0,Québec,200,6,647000,,0.630288755
11,Bell,4-031-0,Sainte-Marie,9,7,37000,,0.459667818
11,Bell,4-032-0,Saint-Georges,10,7,49000,,0.467161304
11,Bell,4-033-0,Lac-Mégantic,4,5,18000,,0.947057976
11,Bell,4-034-0,Thetford Mines,7,5,37000,,0.734115698
11,Bell,4-035-0,Plessisville,4,5,22000,,0.275411621
11,Bell,4-036-0,La Tuque,3,6,27000,,0.30517288
11,Bell,4-038-0,Louiseville,4,5,17000,,0.567522943
11,Bell,4-039-0,Asbestos,5,5,21000,,0.225949226
11,Bell,4-040-0,Victoriaville,10,5,81000,,0.365875721
11,Bell,4-041-0,Coaticook,2,6,7700,,0.459366781
11,Bell,4-043-0,Windsor,3,6,30000,,0.165500217
11,Bell,4-045-0,Cowansville,5,5,17000,,0.639485709
11,Bell,4-046-0,Farnham,5,6,17000,,0.486580402
11,Bell,4-047-0,Granby,20,5,81000,,0.459080662
11,Bell,4-049-0,Sorel,10,4,33000,,0.573918942
11,Bell,4-050-0,Joliette,30,7,91000,,0.915767976
11,Bell,4-051-0,Montréal,3370,4,11107000,,0.386817614
11,Bell,4-052-0,Sainte-Agathe-des-Monts,10,5,48000,,0.50339903
11,Bell,4-053-0,Hawkesbury,10,5,51000,,0.694495836
11,Bell,4-054-0,Mont-Laurier / Maniwaki,8,4,28000,,0.897913114
11,Bell,4-055-0,Ottawa,480,7,1599000,,0.409958949
11,Bell,4-056-0,Pembroke,10,5,117000,,0.394400085
11,Bell,4-057-0,Arnprior / Renfrew,5,6,22000,,0.851345054
11,Bell,4-058-0,Rouyn-Noranda,7,4,28000,,0.909620702
11,Bell,4-059-0,Notre-Dame-du-Nord,3,4,8800,,0.712230349
11,Bell,4-060-0,La Sarre,3,4,13000,,0.001851417
11,Bell,4-062-0,Val-d'Or,8,4,66000,,0.176611396
11,Bell,4-063-0,Roberval / Saint-Félicien,10,5,46000,,0.293886827
11,Bell,4-064-0,Baie-Comeau,7,7,25000,,0.596352183
11,Bell,4-065-0,Port-Cartier / Sept-Îles,8,9,41000,,0.995055717
11,Bell,4-067-0,Cornwall,10,3,69000,,0.891679779
11,Bell,4-068-0,Brockville,10,5,99000,,0.258722718
11,Bell,4-069-0,Gananoque,2,6,24000,,0.584451187
11,Bell,4-070-0,Kingston,40,5,303000,,0.88255064
11,Bell,4-071-0,Napanee,7,5,65000,,0.94129646
11,Bell,4-072-0,Belleville,30,2,272000,,0.752430782
11,Bell,4-073-0,Cobourg,10,3,94000,,0.609094877
11,Bell,4-074-0,Peterborough,40,5,286000,,0.007155894
11,Bell,4-075-0,Lindsay,8,5,60000,,0.256157457
11,Bell,4-076-0,Minden,4,5,13000,,0.398254217
11,Bell,4-077-0,Toronto,5440,4,19738000,,0.02357802
11,Bell,4-078-0,Alliston,20,5,178000,,0.79483999
11,Bell,4-079-0,Guelph / Kitchener,150,6,557000,,0.909258909
11,Bell,4-080-0,Fergus,5,6,46000,,0.242361162
11,Bell,4-082-0,Listowel / Goderich,10,5,107000,,0.558518346
11,Bell,4-083-0,Fort Erie,5,6,22000,,0.067235984
11,Bell,4-084-0,Niagara / St. Catharines,80,5,493000,,0.552129494
11,Bell,4-085-0,Haldimand / Dunnville,6,6,24000,,0.792843939
11,Bell,4-086-0,London / Woodstock / St. Thomas,150,6,535000,,0.885580407
11,Bell,4-087-0,Brantford,30,5,120000,,0.527062011
11,Bell,4-088-0,Stratford,9,5,36000,,0.714742819
11,Bell,4-089-0,Chatham,10,5,97000,,0.247425563
11,Bell,4-090-0,Windsor / Leamington,90,7,685000,,0.772989901
11,Bell,4-091-0,Wallaceburg,5,5,43000,,0.940095885
11,Bell,4-092-0,Sarnia,20,3,170000,,0.908498908
11,Bell,4-093-0,Strathroy,8,5,27000,,0.769552377
11,Bell,4-094-0,Barrie,80,3,252000,,0.697045618
11,Bell,4-095-0,Midland,8,5,31000,,0.449039547
11,Bell,4-096-0,Gravenhurst / Bracebridge,10,5,36000,,0.110372284
11,Bell,4-097-0,North Bay,20,4,143000,,0.885065573
11,Bell,4-098-0,Parry Sound,4,5,37000,,0.953904608
11,Bell,4-099-0,Elliot Lake,5,4,17000,,0.292512793
11,Bell,4-100-0,Sudbury,40,5,141000,,0.305389315
11,Bell,4-101-0,Kirkland Lake,6,1,19000,,0.479602616
11,Bell,4-106-0,Sault Ste. Marie,10,1,46000,,0.74251832
11,Bell,4-108-0,Thunder Bay,30,5,211000,,0.358023489
11,Bell,4-110-0,Steinbach,10,6,41000,,0.563041712
11,Bell,4-111-0,Winnipeg,180,4,594000,,0.492328352
11,Bell,4-113-0,Morden / Winkler,9,5,29000,,0.400331564
11,Bell,4-114-0,Brandon,20,7,59000,,0.139001988
11,Bell,4-115-0,Portage la Prairie,4,6,21000,,0.268313123
11,Bell,4-116-0,Dauphin,10,5,65000,,0.248453277
11,Bell,4-117-0,Creighton / Flin Flon,4,5,37000,,0.65708944
11,Bell,4-118-0,Thompson,9,4,54000,,0.202496243
11,Bell,4-119-0,Estevan,8,10,26000,,0.047027371
11,Bell,4-120-0,Weyburn,4,10,14000,,0.543265182
11,Bell,4-121-0,Moose Jaw,9,7,31000,,0.463594347
11,Bell,4-122-0,Swift Current,8,7,27000,,0.71240561
11,Bell,4-123-0,Yorkton,10,7,36000,,0.679721786
11,Bell,4-124-0,Regina,60,5,186000,,0.544388338
11,Bell,4-125-0,Saskatoon,70,5,219000,,0.671370859
11,Bell,4-126-0,Watrous,5,7,22000,,0.575065775
11,Bell,4-127-0,Battleford,20,6,57000,,0.731756051
11,Bell,4-128-0,Prince Albert,20,7,74000,,0.051296325
11,Bell,4-129-0,Lloydminster,6,7,21000,,0.669939972
11,Bell,4-131-0,Medicine Hat / Brooks,20,8,61000,,0.764247811
11,Bell,4-132-0,Lethbridge,40,8,136000,,0.037616639
11,Bell,4-133-0,Stettler / Oyen / Wainwright,9,7,44000,,0.340041938
11,Bell,4-134-0,High River,20,7,68000,,0.762690786
11,Bell,4-135-0,Strathmore,8,7,26000,,0.912401994
11,Bell,4-136-0,Calgary,470,6,1559000,,0.855031582
11,Bell,4-137-0,Red Deer,40,8,148000,,0.198888491
11,Bell,4-138-0,Wetaskiwin / Ponoka,9,7,31000,,0.004914716
11,Bell,4-139-0,Camrose,7,7,35000,,0.479665349
11,Bell,4-140-0,Vegreville,3,7,8800,,0.695323472
11,Bell,4-141-0,Edmonton,440,7,1459000,,0.633255319
11,Bell,4-142-0,Edson / Hinton,8,7,28000,,0.338974145
11,Bell,4-143-0,Bonnyville,10,8,48000,,0.213579547
11,Bell,4-144-0,Whitecourt,6,7,19000,,0.283775185
11,Bell,4-145-0,Barrhead,4,7,14000,,0.381587511
11,Bell,4-146-0,Fort McMurray,10,8,42000,,0.195128712
11,Bell,4-147-1,Peace River,9,7,31000,,0.171854558
11,Bell,4-148-0,Grande Prairie,20,7,69000,,0.914939865
11,Bell,4-149-0,East Kootenay,10,7,35000,,0.294178944
11,Bell,4-150-0,West Kootenay,10,7,44000,,0.470612241
11,Bell,4-151-0,Kelowna,80,8,260000,,0.321096499
11,Bell,4-152-0,Vancouver,2110,5,6971000,,0.103210828
11,Bell,4-153-0,Hope,4,7,15000,,0.278706345
11,Bell,4-154-0,Victoria,100,10,328000,,0.206476694
11,Bell,4-155-0,Nanaimo,40,10,140000,,0.405531909
11,Bell,4-156-1,Courtenay,4,8,14000,,0.003243534
11,Bell,4-157-1,Powell River,1,7,2200,,0.807511273
11,Bell,4-158-0,Squamish / Whistler,10,7,42000,,0.97115831
11,Bell,4-159-0,Merritt,3,7,8800,,0.580692496
11,Bell,4-160-0,Kamloops,20,7,77000,,0.094794091
11,Bell,4-161-1,Ashcroft,2,7,5500,,0.157923399
11,Bell,4-162-0,Salmon Arm,9,7,29000,,0.281989305
11,Bell,4-163-0,Golden,1,7,3300,,0.26010677
11,Bell,4-164-1,Williams Lake,2,7,6600,,0.788101283
11,Bell,4-165-0,Quesnel / Red Bluff,4,5,39000,,0.660628442
11,Bell,4-165-1,Quesnel / Red Bluff,1,2,1100,,0.039557983
11,Bell,4-166-0,Skeena,10,5,81000,,0.607001358
11,Bell,4-166-1,Skeena,2,3,5500,,0.488511655
11,Bell,4-167-0,Prince George,20,7,53000,,0.455854183
11,Bell,4-168-0,Smithers,6,5,57000,,0.603237758
11,Bell,4-168-1,Smithers,1,2,3300,,0.285763526
11,Bell,4-169-0,Dawson Creek,10,5,97000,,0.124165438
12,Huron Tel,4-081-0,Kincardine,30,2,279000,100.00%,0.211973778
12,Huron Tel,4-081-1,Kincardine,20,5,168000,,0.767390585
12,Huron Tel,4-082-0,Listowel / Goderich,10,5,107000,,0.05960227
12,NE&W SPC,4-068-0,Brockville,10,10,109000,,0.220946693
12,NE&W SPC,4-069-0,Gananoque,2,10,27000,,0.123455378
12,NE&W SPC,4-070-0,Kingston,40,5,334000,100.00%,0.178932802
12,NE&W SPC,4-071-0,Napanee,7,10,72000,,0.522075498
12,NE&W SPC,4-072-0,Belleville,30,5,300000,100.00%,0.634720306
12,NE&W SPC,4-073-0,Cobourg,10,10,104000,,0.442022689
12,NE&W SPC,4-074-0,Peterborough,40,5,315000,100.00%,0.083962696
12,NE&W SPC,4-075-0,Lindsay,8,10,66000,,0.713846615
12,NE&W SPC,4-078-0,Alliston,20,5,196000,,0.194117379
12,NE&W SPC,4-079-0,Guelph / Kitchener,150,1,557000,,0.566759893
12,NE&W SPC,4-080-0,Fergus,5,9,51000,100.00%,0.193246987
12,NE&W SPC,4-081-0,Kincardine,30,5,279000,,0.617662082
12,NE&W SPC,4-081-1,Kincardine,20,5,168000,,0.93556393
12,NE&W SPC,4-086-0,London / Woodstock / St. Thomas,150,3,535000,100.00%,0.031852532
12,NE&W SPC,4-087-0,Brantford,30,3,120000,100.00%,0.56725551
12,NE&W SPC,4-088-0,Stratford,9,5,36000,,0.070362334
12,NE&W SPC,4-089-0,Chatham,10,5,107000,100.00%,0.269215252
12,NE&W SPC,4-090-0,Windsor / Leamington,90,5,754000,100.00%,0.4861016
12,NE&W SPC,4-091-0,Wallaceburg,5,5,48000,,0.527334075
12,NE&W SPC,4-092-0,Sarnia,20,2,187000,100.00%,0.835081151
12,NE&W SPC,4-093-0,Strathroy,8,4,27000,,0.424786439
12,Rogers,4-001-0,St. John's,60,4,183000,,0.757505925
12,Rogers,4-002-0,Placentia,3,4,9700,,0.824848649
12,Rogers,4-003-0,Gander / Grand Falls / Windsor,20,4,91000,,0.669505586
12,Rogers,4-004-0,Corner Brook / Stephenville,10,4,49000,,0.377973994
12,Rogers,4-005-0,Labrador,5,3,48000,,0.156205479
12,Rogers,4-006-0,Charlottetown,20,4,54000,,0.23703756
12,Rogers,4-007-0,Summerside,8,4,27000,,0.333595514
12,Rogers,4-008-0,Yarmouth,9,4,31000,,0.635033283
12,Rogers,4-009-0,Bridgewater / Kentville,20,5,87000,,0.672035675
12,Rogers,4-010-0,Halifax,90,4,312000,,0.805669981
12,Rogers,4-011-0,Truro,10,5,36000,,0.055833108
12,Rogers,4-012-0,Amherst,6,4,19000,,0.159500933
