Round,Product Number,Service Area Name,Supply,Aggregate Demand,Company Name,Processed Demand,Requested Demand Change Applied?,Processed Demand Detail,Posted Price,Next Round Clock Price,Increment (%)
51,4-033-0,Lac-Mégantic,25,25,Elite General,2,Maintained,,80000,88000,10
51,4-034-0,Thetford Mines,25,25,Elite General,2,Maintained,,154000,170000,10.38
51,4-035-0,Plessisville,25,25,Elite General,2,Maintained,,97000,107000,10.3
51,4-037-0,Trois-Rivières,25,39,Elite General,6,Maintained,,1900000,2090000,10
51,4-038-0,Louiseville,25,25,Elite General,3,Maintained,,227000,250000,10.13
51,4-051-0,Montréal,25,25,Elite General,5,No,Applied  0 of -3: Insufficient aggregate demand,10097000,11107000,10
51,4-053-0,Hawkesbury,25,25,Elite General,2,Maintained,,46000,51000,10.86
51,4-055-0,Ottawa,25,25,Elite General,5,Maintained,,1453000,1599000,10.04
51,4-056-0,Pembroke,25,25,Elite General,2,Maintained,,107000,118000,10.28
51,4-057-0,Arnprior / Renfrew,25,25,Elite General,2,Maintained,,20000,22000,10
51,4-063-0,Roberval / Saint-Félicien,25,25,Elite General,2,Maintained,,41000,46000,12.19
51,4-067-0,Cornwall,25,25,Elite General,4,Maintained,,76000,84000,10.52
51,4-068-0,Brockville,25,25,Elite General,3,Maintained,,568000,625000,10.03
51,4-069-0,Gananoque,25,25,Elite General,2,No,Applied  0 of -2: Insufficient aggregate demand,187000,206000,10.16
51,4-070-0,Kingston,25,25,Elite General,2,Maintained,,965000,1062000,10.05
51,4-071-0,Napanee,25,25,Elite General,2,Maintained,,174000,192000,10.34
51,4-072-0,Belleville,25,25,Elite General,5,Maintained,,533000,587000,10.13
51,4-073-0,Cobourg,25,25,Elite General,3,Maintained,,446000,491000,10.08
51,4-074-0,Peterborough,25,25,Elite General,2,Maintained,,1960000,2156000,10
51,4-075-0,Lindsay,25,25,Elite General,2,Maintained,,428000,471000,10.04
51,4-077-0,Toronto,25,25,Elite General,4,No,Applied  0 of -1: Insufficient aggregate demand,17943000,19738000,10
51,4-079-0,Guelph / Kitchener,25,25,Elite General,2,No,Applied  0 of -2: Insufficient aggregate demand,506000,557000,10.07
51,4-083-0,Fort Erie,25,25,Elite General,2,Maintained,,65000,72000,10.76
51,4-084-0,Niagara / St. Catharines,25,25,Elite General,2,Maintained,,449000,494000,10.02
51,4-089-0,Chatham,25,25,Elite General,2,Maintained,,460000,506000,10
51,4-090-0,Windsor / Leamington,25,25,Elite General,4,Maintained,,3164000,3481000,10.01
51,4-091-0,Wallaceburg,25,25,Elite General,2,Maintained,,234000,258000,10.25
51,4-092-0,Sarnia,25,25,Elite General,5,Maintained,,275000,303000,10.18
51,4-096-0,Gravenhurst / Bracebridge,25,25,Elite General,4,Maintained,,32000,36000,12.5
51,4-001-0,St. John's,25,24,TELUS,10,Maintained,,166000,183000,10.24
51,4-002-0,Placentia,25,25,TELUS,10,Maintained,,8800,9700,10.22
51,4-003-0,Gander / Grand Falls / Windsor,25,25,TELUS,10,Maintained,,82000,91000,10.97
51,4-004-0,Corner Brook / Stephenville,25,25,TELUS,10,Maintained,,44000,49000,11.36
51,4-005-1,Labrador,20,20,TELUS,10,Maintained,,2500,2800,12
51,4-006-0,Charlottetown,25,24,TELUS,10,Maintained,,49000,54000,10.2
51,4-007-0,Summerside,25,24,TELUS,10,Maintained,,24000,27000,12.5
51,4-008-0,Yarmouth,25,24,TELUS,10,Maintained,,28000,31000,10.71
51,4-009-0,Bridgewater / Kentville,25,25,TELUS,10,Maintained,,79000,87000,10.12
51,4-010-0,Halifax,25,20,TELUS,10,Maintained,,283000,312000,10.24
51,4-011-0,Truro,25,25,TELUS,10,Maintained,,32000,36000,12.5
51,4-012-0,Amherst,25,25,TELUS,10,Maintained,,17000,19000,11.76
51,4-013-0,Antigonish / New Glasgow,25,25,TELUS,10,Maintained,,40000,44000,10
51,4-014-0,Sydney,25,24,TELUS,10,Maintained,,67000,74000,10.44
51,4-015-0,Saint John,25,25,TELUS,10,Maintained,,103000,114000,10.67
51,4-016-0,St. Stephen,25,25,TELUS,10,Maintained,,15000,17000,13.33
51,4-017-0,Fredericton,25,25,TELUS,10,Maintained,,118000,130000,10.16
51,4-018-0,Moncton,25,25,TELUS,10,Maintained,,128000,141000,10.15
51,4-019-0,Miramichi / Bathurst,25,25,TELUS,10,Maintained,,88000,97000,10.22
51,4-020-0,Grand Falls,25,25,TELUS,10,Maintained,,15000,17000,13.33
51,4-021-0,Edmundston,25,25,TELUS,10,Maintained,,16000,18000,12.5
51,4-022-0,Campbellton,25,25,TELUS,10,Maintained,,16000,18000,12.5
51,4-023-0,Matane,25,32,TELUS,5,Maintained,,115000,127000,10.43
51,4-024-0,Mont-Joli,25,25,TELUS,8,Maintained,,24100,27000,12.03
51,4-025-0,Rimouski,25,25,TELUS,8,Maintained,,44100,49000,11.11
51,4-026-0,Rivière-du-Loup,25,25,TELUS,10,Maintained,,58000,64000,10.34
51,4-027-0,La Malbaie,25,25,TELUS,8,Maintained,,18000,20000,11.11
51,4-028-0,Chicoutimi-Jonquière,25,25,TELUS,10,Maintained,,283000,312000,10.24
51,4-029-0,Montmagny,25,25,TELUS,8,Maintained,,44000,49000,11.36
51,4-030-0,Québec,25,25,TELUS,6,Maintained,,588000,647000,10.03
51,4-031-0,Sainte-Marie,25,25,TELUS,6,Maintained,,446000,491000,10.08
51,4-032-0,Saint-Georges,25,25,TELUS,6,Maintained,,566000,623000,10.07
51,4-033-0,Lac-Mégantic,25,25,TELUS,10,Maintained,,80000,88000,10
51,4-034-0,Thetford Mines,25,25,TELUS,10,Maintained,,154000,170000,10.38
51,4-035-0,Plessisville,25,25,TELUS,10,Maintained,,97000,107000,10.3
51,4-036-0,La Tuque,25,25,TELUS,10,Maintained,,24000,27000,12.5
51,4-037-0,Trois-Rivières,25,39,TELUS,10,Maintained,,1900000,2090000,10
51,4-038-0,Louiseville,25,25,TELUS,7,Maintained,,227000,250000,10.13
51,4-039-0,Asbestos,25,25,TELUS,10,Maintained,,127000,140000,10.23
51,4-040-0,Victoriaville,25,25,TELUS,10,Maintained,,161000,178000,10.55
51,4-041-0,Coaticook,25,25,TELUS,10,Maintained,,7000,7700,10
51,4-042-0,Sherbrooke,25,33,TELUS,10,Maintained,,572000,630000,10.13
51,4-043-0,Windsor,25,25,TELUS,6,Maintained,,227000,250000,10.13
51,4-044-0,Drummondville,25,33,TELUS,10,Maintained,,1624000,1787000,10.03
51,4-045-0,Cowansville,25,25,TELUS,10,Maintained,,19000,21000,10.52
51,4-046-0,Farnham,25,25,TELUS,10,Maintained,,19000,21000,10.52
51,4-047-0,Granby,25,35,TELUS,10,Maintained,,831000,915000,10.1
51,4-048-0,St-Hyacinthe,25,32,TELUS,10,Maintained,,989000,1088000,10.01
51,4-049-0,Sorel,25,25,TELUS,10,Maintained,,30000,33000,10
51,4-050-0,Joliette,25,25,TELUS,6,Maintained,,82000,91000,10.97
51,4-051-0,Montréal,25,25,TELUS,7,Maintained,,10097000,11107000,10
51,4-052-0,Sainte-Agathe-des-Monts,25,25,TELUS,10,Maintained,,43000,48000,11.62
51,4-053-0,Hawkesbury,25,25,TELUS,10,Maintained,,46000,51000,10.86
51,4-054-0,Mont-Laurier / Maniwaki,25,25,TELUS,10,Maintained,,25000,28000,12
51,4-055-0,Ottawa,25,25,TELUS,5,Maintained,,1453000,1599000,10.04
51,4-056-0,Pembroke,25,25,TELUS,10,Maintained,,107000,118000,10.28
51,4-057-0,Arnprior / Renfrew,25,25,TELUS,10,Maintained,,20000,22000,10
51,4-058-0,Rouyn-Noranda,25,25,TELUS,10,Maintained,,25000,28000,12
51,4-059-0,Notre-Dame-du-Nord,25,25,TELUS,10,Maintained,,8000,8800,10
51,4-060-0,La Sarre,25,25,TELUS,10,Maintained,,11000,13000,18.18
51,4-061-1,Amos,20,15,TELUS,10,Maintained,,4000,4400,10
51,4-062-1,Val-d'Or,20,19,TELUS,10,Maintained,,1000,1100,10
51,4-063-0,Roberval / Saint-Félicien,25,25,TELUS,10,Maintained,,41000,46000,12.19
51,4-064-0,Baie-Comeau,25,25,TELUS,8,Maintained,,22000,25000,13.63
51,4-065-0,Port-Cartier / Sept-Îles,25,25,TELUS,6,Maintained,,77000,85000,10.38
51,4-066-1,Chibougamau,20,18,TELUS,10,Maintained,,2000,2200,10
51,4-067-0,Cornwall,25,25,TELUS,10,Maintained,,76000,84000,10.52
51,4-068-0,Brockville,25,25,TELUS,10,Maintained,,568000,625000,10.03
51,4-069-0,Gananoque,25,25,TELUS,8,Maintained,,187000,206000,10.16
51,4-070-0,Kingston,25,25,TELUS,10,Maintained,,965000,1062000,10.05
51,4-071-0,Napanee,25,25,TELUS,10,Maintained,,174000,192000,10.34
51,4-072-0,Belleville,25,25,TELUS,10,Maintained,,533000,587000,10.13
51,4-073-0,Cobourg,25,25,TELUS,10,Maintained,,446000,491000,10.08
51,4-074-0,Peterborough,25,25,TELUS,9,Maintained,,1960000,2156000,10
51,4-075-0,Lindsay,25,25,TELUS,8,Maintained,,428000,471000,10.04
51,4-076-0,Minden,25,22,TELUS,10,Maintained,,11000,13000,18.18
51,4-077-0,Toronto,25,25,TELUS,8,Maintained,,17943000,19738000,10
51,4-078-0,Alliston,25,25,TELUS,10,Maintained,,467000,514000,10.06
51,4-079-0,Guelph / Kitchener,25,25,TELUS,5,Maintained,,506000,557000,10.07
51,4-080-0,Fergus,25,25,TELUS,9,Maintained,,303000,334000,10.23
51,4-081-1,Kincardine,20,20,TELUS,10,Maintained,,592000,652000,10.13
51,4-082-0,Listowel / Goderich,25,25,TELUS,10,Maintained,,212000,234000,10.37
51,4-083-0,Fort Erie,25,25,TELUS,10,Maintained,,65000,72000,10.76
51,4-084-0,Niagara / St. Catharines,25,25,TELUS,10,Maintained,,449000,494000,10.02
51,4-085-0,Haldimand / Dunnville,25,25,TELUS,10,Maintained,,21000,24000,14.28
51,4-086-0,London / Woodstock / St. Thomas,25,25,TELUS,5,Maintained,,486000,535000,10.08
51,4-087-0,Brantford,25,25,TELUS,10,Maintained,,109000,120000,10.09
51,4-088-0,Stratford,25,25,TELUS,10,Maintained,,32000,36000,12.5
51,4-089-0,Chatham,25,25,TELUS,10,Maintained,,460000,506000,10
51,4-090-0,Windsor / Leamington,25,25,TELUS,6,Maintained,,3164000,3481000,10.01
51,4-091-0,Wallaceburg,25,25,TELUS,10,Maintained,,234000,258000,10.25
51,4-092-0,Sarnia,25,25,TELUS,10,Maintained,,275000,303000,10.18
51,4-093-0,Strathroy,25,25,TELUS,10,Maintained,,24000,27000,12.5
51,4-094-0,Barrie,25,25,TELUS,10,Maintained,,229000,252000,10.04
51,4-095-0,Midland,25,25,TELUS,10,Maintained,,28000,31000,10.71
51,4-096-0,Gravenhurst / Bracebridge,25,25,TELUS,10,Maintained,,32000,36000,12.5
51,4-097-1,North Bay,20,14,TELUS,10,Maintained,,7000,7700,10
51,4-098-1,Parry Sound,20,15,TELUS,10,Maintained,,9000,9900,10
51,4-099-0,Elliot Lake,25,19,TELUS,10,Maintained,,15000,17000,13.33
51,4-100-0,Sudbury,25,25,TELUS,10,Maintained,,128000,141000,10.15
51,4-101-0,Kirkland Lake,25,25,TELUS,10,Maintained,,17000,19000,11.76
51,4-102-0,Timmins,25,25,TELUS,10,Maintained,,24000,27000,12.5
51,4-103-0,Kapuskasing,5,5,TELUS,1,Maintained,,19000,21000,10.52
51,4-103-1,Kapuskasing,20,19,TELUS,9,Maintained,,14000,16000,14.28
51,4-104-1,Kenora / Sioux Lookout,20,20,TELUS,10,Maintained,,5400,6000,11.11
51,4-105-1,Iron Bridge,20,20,TELUS,10,Maintained,,6000,6600,10
51,4-106-0,Sault Ste. Marie,25,15,TELUS,10,Maintained,,41000,46000,12.19
51,4-107-1,Marathon,20,19,TELUS,10,Maintained,,3000,3300,10
51,4-108-1,Thunder Bay,20,20,TELUS,10,Maintained,,2000,2200,10
51,4-109-1,Fort Frances,20,15,TELUS,10,Maintained,,1000,1100,10
51,4-110-0,Steinbach,25,25,TELUS,10,Maintained,,37000,41000,10.81
51,4-111-0,Winnipeg,25,22,TELUS,5,Maintained,,540000,594000,10
51,4-112-1,Lac du Bonnet,20,15,TELUS,10,Maintained,,21000,24000,14.28
51,4-113-0,Morden / Winkler,25,21,TELUS,10,Maintained,,26000,29000,11.53
51,4-114-0,Brandon,25,25,TELUS,8,Maintained,,53000,59000,11.32
51,4-115-0,Portage la Prairie,25,25,TELUS,10,Maintained,,21000,24000,14.28
51,4-116-0,Dauphin,25,25,TELUS,10,Maintained,,59000,65000,10.16
51,4-117-1,Creighton / Flin Flon,20,20,TELUS,10,Maintained,,1000,1100,10
51,4-118-1,Thompson,20,16,TELUS,10,Maintained,,6000,6600,10
51,4-119-0,Estevan,25,25,TELUS,8,Maintained,,23000,26000,13.04
51,4-120-0,Weyburn,25,25,TELUS,8,Maintained,,12000,14000,16.66
51,4-121-0,Moose Jaw,25,25,TELUS,9,Maintained,,28000,31000,10.71
51,4-122-0,Swift Current,25,25,TELUS,7,Maintained,,24000,27000,12.5
51,4-123-0,Yorkton,25,25,TELUS,7,Maintained,,32000,36000,12.5
51,4-124-0,Regina,25,25,TELUS,10,Maintained,,169000,186000,10.05
51,4-125-0,Saskatoon,25,25,TELUS,10,Maintained,,199000,219000,10.05
51,4-126-0,Watrous,25,25,TELUS,8,Maintained,,20000,22000,10
51,4-127-0,Battleford,25,25,TELUS,9,Maintained,,51000,57000,11.76
51,4-128-0,Prince Albert,25,25,TELUS,8,Maintained,,67000,74000,10.44
51,4-129-0,Lloydminster,25,25,TELUS,9,Maintained,,19000,21000,10.52
51,4-130-1,Northern Saskatchewan,20,19,TELUS,10,Maintained,,4000,4400,10
51,4-131-0,Medicine Hat / Brooks,25,25,TELUS,7,Maintained,,55000,61000,10.9
51,4-132-0,Lethbridge,25,25,TELUS,7,Maintained,,123000,136000,10.56
51,4-133-0,Stettler / Oyen / Wainwright,25,25,TELUS,8,Maintained,,81000,90000,11.11
51,4-134-0,High River,25,25,TELUS,8,Maintained,,61000,68000,11.47
51,4-135-0,Strathmore,25,21,TELUS,8,Maintained,,23000,26000,13.04
51,4-136-0,Calgary,25,22,TELUS,7,Maintained,,1417000,1559000,10.02
51,4-137-0,Red Deer,25,25,TELUS,7,Maintained,,134000,148000,10.44
51,4-138-0,Wetaskiwin / Ponoka,25,21,TELUS,8,Maintained,,28000,31000,10.71
51,4-139-0,Camrose,25,25,TELUS,8,Maintained,,65000,72000,10.76
51,4-140-0,Vegreville,25,25,TELUS,8,Maintained,,8000,8800,10
51,4-142-0,Edson / Hinton,25,21,TELUS,8,Maintained,,25000,28000,12
51,4-143-0,Bonnyville,25,25,TELUS,7,Maintained,,43000,48000,11.62
51,4-144-0,Whitecourt,25,25,TELUS,8,Maintained,,17000,19000,11.76
51,4-145-0,Barrhead,25,25,TELUS,8,Maintained,,12000,14000,16.66
51,4-146-0,Fort McMurray,25,21,TELUS,7,Maintained,,38000,42000,10.52
51,4-147-0,Peace River,5,6,TELUS,3,Maintained,,5615000,6177000,10
51,4-147-1,Peace River,20,15,TELUS,5,Maintained,,28000,31000,10.71
51,4-148-0,Grande Prairie,25,25,TELUS,8,Maintained,,62000,69000,11.29
51,4-149-0,East Kootenay,25,21,TELUS,3,Maintained,,31000,35000,12.9
51,4-150-0,West Kootenay,25,21,TELUS,5,Maintained,,40000,44000,10
51,4-151-0,Kelowna,25,20,TELUS,5,Maintained,,236000,260000,10.16
51,4-152-0,Vancouver,25,21,TELUS,7,Maintained,,6337000,6971000,10
51,4-153-0,Hope,25,16,TELUS,6,Maintained,,13000,15000,15.38
51,4-154-0,Victoria,25,20,TELUS,2,Maintained,,298000,328000,10.06
51,4-155-0,Nanaimo,25,20,TELUS,2,Maintained,,127000,140000,10.23
51,4-156-0,Courtenay,5,5,TELUS,2,Maintained,,3313000,3645000,10.02
51,4-156-1,Courtenay,20,20,TELUS,2,Maintained,,12000,14000,16.66
51,4-157-0,Powell River,5,5,TELUS,3,Maintained,,990000,1089000,10
51,4-157-1,Powell River,20,20,TELUS,3,Maintained,,2000,2200,10
51,4-158-0,Squamish / Whistler,25,23,TELUS,4,Maintained,,38000,42000,10.52
51,4-159-0,Merritt,25,17,TELUS,4,Maintained,,8000,8800,10
51,4-160-0,Kamloops,25,20,TELUS,7,Maintained,,70000,77000,10
51,4-161-0,Ashcroft,5,5,TELUS,2,Maintained,,875000,963000,10.05
51,4-161-1,Ashcroft,20,15,TELUS,2,Maintained,,5000,5500,10
51,4-162-0,Salmon Arm,25,15,TELUS,7,Maintained,,26000,29000,11.53
51,4-163-0,Golden,25,17,TELUS,7,Maintained,,3000,3300,10
51,4-164-0,Williams Lake,5,5,TELUS,2,Maintained,,1755000,1931000,10.02
51,4-164-1,Williams Lake,20,15,TELUS,2,Maintained,,6000,6600,10
51,4-169-0,Dawson Creek,5,5,TELUS,1,Maintained,,991000,1091000,10.09
51,4-170-0,Yukon,5,5,TELUS,1,Maintained,,314000,346000,10.19
51,4-170-1,Yukon,20,20,TELUS,9,Maintained,,1000,1100,10
51,4-171-0,Nunavut,5,5,TELUS,3,Maintained,,557000,613000,10.05
51,4-171-1,Nunavut,20,20,TELUS,7,Maintained,,1000,1100,10
51,4-172-0,Northwest Territories,5,5,TELUS,1,Maintained,,369000,406000,10.02
51,4-172-1,Northwest Territories,20,20,TELUS,9,Maintained,,1300,1500,15.38
51,4-149-0,East Kootenay,25,21,City West,1,Maintained,,31000,35000,12.9
51,4-150-0,West Kootenay,25,21,City West,1,Maintained,,40000,44000,10
51,4-156-1,Courtenay,20,20,City West,10,Maintained,,12000,14000,16.66
51,4-157-1,Powell River,20,20,City West,10,Maintained,,2000,2200,10
51,4-161-1,Ashcroft,20,15,City West,1,Maintained,,5000,5500,10
51,4-163-0,Golden,25,17,City West,1,Maintained,,3000,3300,10
51,4-164-1,Williams Lake,20,15,City West,1,Maintained,,6000,6600,10
51,4-165-1,Quesnel / Red Bluff,20,13,City West,7,Maintained,,1000,1100,10
51,4-166-1,Skeena,20,16,City West,10,Maintained,,5000,5500,10
51,4-167-0,Prince George,25,21,City West,1,Maintained,,48000,53000,10.41
51,4-168-1,Smithers,20,18,City West,10,Maintained,,3000,3300,10
51,4-170-1,Yukon,20,20,City West,9,Maintained,,1000,1100,10
51,4-172-1,Northwest Territories,20,20,City West,9,Maintained,,1300,1500,15.38
51,4-104-1,Kenora / Sioux Lookout,20,20,Tbaytel,3,Maintained,,5400,6000,11.11
51,4-105-1,Iron Bridge,20,20,Tbaytel,8,Maintained,,6000,6600,10
51,4-107-1,Marathon,20,19,Tbaytel,5,Maintained,,3000,3300,10
51,4-108-1,Thunder Bay,20,20,Tbaytel,5,Maintained,,2000,2200,10
51,4-109-1,Fort Frances,20,15,Tbaytel,5,Maintained,,1000,1100,10
51,4-023-0,Matane,25,32,Vidéotron,5,Maintained,,115000,127000,10.43
51,4-024-0,Mont-Joli,25,25,Vidéotron,2,Maintained,,24100,27000,12.03
51,4-025-0,Rimouski,25,25,Vidéotron,2,Maintained,,44100,49000,11.11
51,4-026-0,Rivière-du-Loup,25,25,Vidéotron,2,Maintained,,58000,64000,10.34
51,4-027-0,La Malbaie,25,25,Vidéotron,2,Maintained,,18000,20000,11.11
51,4-028-0,Chicoutimi-Jonquière,25,25,Vidéotron,2,Maintained,,283000,312000,10.24
51,4-029-0,Montmagny,25,25,Vidéotron,1,Maintained,,44000,49000,11.36
51,4-030-0,Québec,25,25,Vidéotron,5,Maintained,,588000,647000,10.03
51,4-031-0,Sainte-Marie,25,25,Vidéotron,3,Maintained,,446000,491000,10.08
51,4-032-0,Saint-Georges,25,25,Vidéotron,3,Maintained,,566000,623000,10.07
51,4-033-0,Lac-Mégantic,25,25,Vidéotron,2,Maintained,,80000,88000,10
51,4-034-0,Thetford Mines,25,25,Vidéotron,2,Maintained,,154000,170000,10.38
51,4-035-0,Plessisville,25,25,Vidéotron,2,Maintained,,97000,107000,10.3
51,4-037-0,Trois-Rivières,25,39,Vidéotron,8,Maintained,,1900000,2090000,10
51,4-038-0,Louiseville,25,25,Vidéotron,3,Maintained,,227000,250000,10.13
51,4-039-0,Asbestos,25,25,Vidéotron,3,Maintained,,127000,140000,10.23
51,4-040-0,Victoriaville,25,25,Vidéotron,3,Maintained,,161000,178000,10.55
51,4-041-0,Coaticook,25,25,Vidéotron,3,Maintained,,7000,7700,10
51,4-042-0,Sherbrooke,25,33,Vidéotron,8,Maintained,,572000,630000,10.13
51,4-043-0,Windsor,25,25,Vidéotron,3,Maintained,,227000,250000,10.13
51,4-044-0,Drummondville,25,33,Vidéotron,8,Maintained,,1624000,1787000,10.03
51,4-045-0,Cowansville,25,25,Vidéotron,4,Maintained,,19000,21000,10.52
51,4-046-0,Farnham,25,25,Vidéotron,2,Maintained,,19000,21000,10.52
51,4-047-0,Granby,25,35,Vidéotron,10,Maintained,,831000,915000,10.1
51,4-048-0,St-Hyacinthe,25,32,Vidéotron,9,Maintained,,989000,1088000,10.01
51,4-049-0,Sorel,25,25,Vidéotron,4,Maintained,,30000,33000,10
51,4-050-0,Joliette,25,25,Vidéotron,7,Maintained,,82000,91000,10.97
51,4-051-0,Montréal,25,25,Vidéotron,5,Maintained,,10097000,11107000,10
51,4-052-0,Sainte-Agathe-des-Monts,25,25,Vidéotron,4,Maintained,,43000,48000,11.62
51,4-053-0,Hawkesbury,25,25,Vidéotron,2,Maintained,,46000,51000,10.86
51,4-054-0,Mont-Laurier / Maniwaki,25,25,Vidéotron,5,Maintained,,25000,28000,12
51,4-055-0,Ottawa,25,25,Vidéotron,5,Maintained,,1453000,1599000,10.04
51,4-056-0,Pembroke,25,25,Vidéotron,2,Maintained,,107000,118000,10.28
51,4-057-0,Arnprior / Renfrew,25,25,Vidéotron,2,Maintained,,20000,22000,10
51,4-058-0,Rouyn-Noranda,25,25,Vidéotron,5,Maintained,,25000,28000,12
51,4-059-0,Notre-Dame-du-Nord,25,25,Vidéotron,5,Maintained,,8000,8800,10
51,4-060-0,La Sarre,25,25,Vidéotron,5,Maintained,,11000,13000,18.18
51,4-063-0,Roberval / Saint-Félicien,25,25,Vidéotron,2,Maintained,,41000,46000,12.19
51,4-064-0,Baie-Comeau,25,25,Vidéotron,4,Maintained,,22000,25000,13.63
51,4-067-0,Cornwall,25,25,Vidéotron,3,Maintained,,76000,84000,10.52
51,4-068-0,Brockville,25,25,Vidéotron,1,Maintained,,568000,625000,10.03
51,4-069-0,Gananoque,25,25,Vidéotron,2,Maintained,,187000,206000,10.16
51,4-070-0,Kingston,25,25,Vidéotron,2,Maintained,,965000,1062000,10.05
51,4-071-0,Napanee,25,25,Vidéotron,1,Maintained,,174000,192000,10.34
51,4-072-0,Belleville,25,25,Vidéotron,2,Maintained,,533000,587000,10.13
51,4-073-0,Cobourg,25,25,Vidéotron,1,Maintained,,446000,491000,10.08
51,4-074-0,Peterborough,25,25,Vidéotron,1,Maintained,,1960000,2156000,10
51,4-075-0,Lindsay,25,25,Vidéotron,2,Maintained,,428000,471000,10.04
51,4-077-0,Toronto,25,25,Vidéotron,6,No,Applied  0 of -1: Insufficient aggregate demand,17943000,19738000,10
51,4-078-0,Alliston,25,25,Vidéotron,2,Maintained,,467000,514000,10.06
51,4-079-0,Guelph / Kitchener,25,25,Vidéotron,7,Maintained,,506000,557000,10.07
51,4-080-0,Fergus,25,25,Vidéotron,1,Maintained,,303000,334000,10.23
51,4-083-0,Fort Erie,25,25,Vidéotron,2,Maintained,,65000,72000,10.76
51,4-084-0,Niagara / St. Catharines,25,25,Vidéotron,2,Maintained,,449000,494000,10.02
51,4-085-0,Haldimand / Dunnville,25,25,Vidéotron,6,Maintained,,21000,24000,14.28
51,4-086-0,London / Woodstock / St. Thomas,25,25,Vidéotron,6,Maintained,,486000,535000,10.08
51,4-087-0,Brantford,25,25,Vidéotron,4,Maintained,,109000,120000,10.09
51,4-089-0,Chatham,25,25,Vidéotron,2,Maintained,,460000,506000,10
51,4-090-0,Windsor / Leamington,25,25,Vidéotron,2,Maintained,,3164000,3481000,10.01
51,4-091-0,Wallaceburg,25,25,Vidéotron,2,Maintained,,234000,258000,10.25
51,4-092-0,Sarnia,25,25,Vidéotron,2,Maintained,,275000,303000,10.18
51,4-094-0,Barrie,25,25,Vidéotron,8,Maintained,,229000,252000,10.04
51,4-095-0,Midland,25,25,Vidéotron,5,Maintained,,28000,31000,10.71
51,4-110-0,Steinbach,25,25,Vidéotron,4,Maintained,,37000,41000,10.81
51,4-111-0,Winnipeg,25,22,Vidéotron,7,Maintained,,540000,594000,10
51,4-114-0,Brandon,25,25,Vidéotron,4,Maintained,,53000,59000,11.32
51,4-115-0,Portage la Prairie,25,25,Vidéotron,4,Maintained,,21000,24000,14.28
51,4-116-0,Dauphin,25,25,Vidéotron,4,Maintained,,59000,65000,10.16
51,4-131-0,Medicine Hat / Brooks,25,25,Vidéotron,4,Maintained,,55000,61000,10.9
51,4-132-0,Lethbridge,25,25,Vidéotron,4,Maintained,,123000,136000,10.56
51,4-133-0,Stettler / Oyen / Wainwright,25,25,Vidéotron,2,Maintained,,81000,90000,11.11
51,4-134-0,High River,25,25,Vidéotron,4,Maintained,,61000,68000,11.47
51,4-136-0,Calgary,25,22,Vidéotron,7,Maintained,,1417000,1559000,10.02
51,4-137-0,Red Deer,25,25,Vidéotron,4,Maintained,,134000,148000,10.44
51,4-139-0,Camrose,25,25,Vidéotron,2,Maintained,,65000,72000,10.76
51,4-141-0,Edmonton,25,22,Vidéotron,8,Maintained,,1326000,1459000,10.03
51,4-149-0,East Kootenay,25,21,Vidéotron,9,Maintained,,31000,35000,12.9
51,4-150-0,West Kootenay,25,21,Vidéotron,5,Maintained,,40000,44000,10
51,4-151-0,Kelowna,25,20,Vidéotron,6,Maintained,,236000,260000,10.16
51,4-152-0,Vancouver,25,21,Vidéotron,5,Maintained,,6337000,6971000,10
51,4-154-0,Victoria,25,20,Vidéotron,5,Maintained,,298000,328000,10.06
51,4-155-0,Nanaimo,25,20,Vidéotron,5,Maintained,,127000,140000,10.23
51,4-158-0,Squamish / Whistler,25,23,Vidéotron,5,Maintained,,38000,42000,10.52
51,4-160-0,Kamloops,25,20,Vidéotron,5,Maintained,,70000,77000,10
51,4-167-0,Prince George,25,21,Vidéotron,9,Maintained,,48000,53000,10.41
51,4-029-0,Montmagny,25,25,Sogetel,1,Maintained,,44000,49000,11.36
51,4-030-0,Québec,25,25,Sogetel,3,No,Applied  0 of -1: Insufficient aggregate demand,588000,647000,10.03
51,4-031-0,Sainte-Marie,25,25,Sogetel,1,Maintained,,446000,491000,10.08
51,4-032-0,Saint-Georges,25,25,Sogetel,1,Maintained,,566000,623000,10.07
51,4-037-0,Trois-Rivières,25,39,Sogetel,1,No,Applied  0 of  3: Insufficient eligibility,1900000,2090000,10
51,4-038-0,Louiseville,25,25,Sogetel,1,Maintained,,227000,250000,10.13
51,4-039-0,Asbestos,25,25,Sogetel,1,Maintained,,127000,140000,10.23
51,4-040-0,Victoriaville,25,25,Sogetel,1,Maintained,,161000,178000,10.55
51,4-042-0,Sherbrooke,25,33,Sogetel,1,Maintained,,572000,630000,10.13
51,4-043-0,Windsor,25,25,Sogetel,1,Maintained,,227000,250000,10.13
51,4-045-0,Cowansville,25,25,Sogetel,1,Maintained,,19000,21000,10.52
51,4-046-0,Farnham,25,25,Sogetel,1,Maintained,,19000,21000,10.52
51,4-047-0,Granby,25,35,Sogetel,3,No,Applied  0 of  1: Insufficient eligibility,831000,915000,10.1
51,4-049-0,Sorel,25,25,Sogetel,2,Maintained,,30000,33000,10
51,4-050-0,Joliette,25,25,Sogetel,1,Maintained,,82000,91000,10.97
